,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
212,362,0.002332321,0.03743444,0.017033121,-0.707106781,-0.707106781,6.12E-17,5422.533293
203,363,5.57E-05,0.038526505,0.015895955,-0.707106781,-0.707106781,6.12E-17,2011.188461
222,364,0.003471017,0.039384518,0.018724782,-1.84E-16,-1,6.12E-17,24629.56112
223,365,0.001100281,0.039872218,0.017370854,-0.707106781,-0.707106781,6.12E-17,7212.731217
235,383,0.000853202,0.043714974,0.020221548,-0.5,-0.5,-0.707106781,8938.231539
226,384,0.000138129,0.042513993,0.01747443,-0.707106781,8.66E-17,-0.707106781,5139.234641
228,385,0.002129391,0.041393753,0.019396752,-1.84E-16,-1,6.12E-17,7918.27807
236,386,-0.009407742,0.055487093,0.051823571,-0.707106781,8.66E-17,0.707106781,10843.31003
229,387,-0.008279542,0.056447756,0.049333844,-0.707106781,8.66E-17,0.707106781,11492.15719
247,388,-0.008129513,0.054180317,0.049072791,-0.707106781,-0.707106781,6.12E-17,20560.34114
243,392,-0.000503699,0.048397969,0.018508283,0,0,-1,23368.11017
254,393,0.000814472,0.048546735,0.015486839,0,0,-1,21363.20311
258,394,-0.000111089,0.046350267,0.016287036,-0.5,-0.5,-0.707106781,11617.41095
250,408,0.005738521,0.069757216,0.044564027,-0.5,0.5,-0.707106781,4006.958941
263,410,-0.001656921,0.057876617,0.024877911,0,0,-1,16302.61394
271,411,-0.000324559,0.057396822,0.022699552,-0.5,-0.5,-0.707106781,16082.48291
277,412,-0.001949036,0.055200487,0.023626246,0,0,-1,23104.61598
290,413,-0.000505254,0.04632457,0.021023899,-0.707106781,8.66E-17,-0.707106781,8286.578326
265,414,-0.000107573,0.045251057,0.018391181,-0.5,0.5,-0.707106781,13244.18005
282,415,0.001146571,0.054173227,0.018925115,0,0,-1,24438.78651
296,416,0.003417755,0.05618678,0.01882421,0,0,-1,15975.97468
286,417,0.003409917,0.053741522,0.016939504,0,0,-1,13354.99288
304,424,-0.000577953,0.054677669,0.021293901,0,0,-1,22595.43375
314,425,0.001453457,0.056782,0.020718968,0,0,-1,14509.2455
309,429,0.00429449,0.06106244,0.022544758,0,0,-1,16758.07963
315,432,-0.013138563,0.055622753,0.062405795,-0.707106781,8.66E-17,0.707106781,15797.07849
328,433,-0.012533587,0.056701362,0.060199197,-0.707106781,0.707106781,6.12E-17,11769.74275
320,434,-0.012194345,0.054359335,0.059705678,-0.707106781,8.66E-17,0.707106781,11589.31774
